p_name,m_name
ルガルガン（たそがれのすがた）,すなかけ
ルガルガン（まひるのすがた）,すなかけ
ルガルガン（まよなかのすがた）,すなかけ
ヤトウモリ,すなかけ
エンニュート,すなかけ
グソクムシャ,すなかけ
スナバァ,すなかけ
シロデスナ,すなかけ
アローラライチュウ,スピードスワップ
エモンガ,スピードスワップ
アブリー,スピードスワップ
アブリボン,スピードスワップ
ユンゲラー,スプーンまげ
フーディン,スプーンまげ
ピッピ,スポットライト
スターミー,スポットライト
パッチール,スポットライト
アローラコラッタ,すりかえ
アローララッタ,すりかえ
アーボ,すりかえ
アーボック,すりかえ
アローラペルシアン,すりかえ
ペルシアン,すりかえ
スリーパー,すりかえ
エイパム,すりかえ
マッスグマ,すりかえ
ラクライ,すりかえ
ライボルト,すりかえ
マイナン,すりかえ
サボネア,すりかえ
ノクタス,すりかえ
ハブネーク,すりかえ
ヘイガニ,すりかえ
シザリガー,すりかえ
ユキワラシ,すりかえ
オニゴーリ,すりかえ
ブイゼル,すりかえ
フローゼル,すりかえ
ミミロル,すりかえ
ミミロップ,すりかえ
ユキメノコ,すりかえ
モンメン,すりかえ
エルフーン,すりかえ
アーケン,すりかえ
アーケオス,すりかえ
マフォクシー,すりかえ
マーイーカ,すりかえ
カラマネロ,すりかえ
カメテテ,すりかえ
ガメノデス,すりかえ
クレッフィ,すりかえ
オンバット,すりかえ
オンバーン,すりかえ
ダダリン,すりかえ
フシギダネ,せいちょう
フシギソウ,せいちょう
フシギバナ,せいちょう
ナゾノクサ,せいちょう
クサイハナ,せいちょう
パラス,せいちょう
パラセクト,せいちょう
マダツボミ,せいちょう
ウツドン,せいちょう
モンジャラ,せいちょう
ヒマナッツ,せいちょう
キマワリ,せいちょう
タネボー,せいちょう
コノハナ,せいちょう
キノココ,せいちょう
イルミーゼ,せいちょう
ロゼリア,せいちょう
ドンメル,せいちょう
バクーダ,せいちょう
サボネア,せいちょう
ノクタス,せいちょう
トロピウス,せいちょう
ナエトル,せいちょう
ハヤシガメ,せいちょう
ドダイトス,せいちょう
スボミー,せいちょう
ロズレイド,せいちょう
ミノマダム（くさきのミノ）,せいちょう
ミノマダム（ゴミのミノ）,せいちょう
ミノマダム（すなちのミノ）,せいちょう
チェリンボ,せいちょう
チェリム,せいちょう
マスキッパ,せいちょう
ユキカブリ,せいちょう
ユキノオー,せいちょう
モジャンボ,せいちょう
シェイミ（ランドフォルム）,せいちょう
ツタージャ,せいちょう
ジャノビー,せいちょう
ジャローダ,せいちょう
モンメン,せいちょう
エルフーン,せいちょう
チュリネ,せいちょう
ドレディア,せいちょう
マラカッチ,せいちょう
タマゲタケ,せいちょう
モロバレル,せいちょう
メェークル,せいちょう
ゴーゴート,せいちょう
ボクレー,せいちょう
オーロット,せいちょう
カリキリ,せいちょう
ラランテス,せいちょう
ネマシュ,せいちょう
マシェード,せいちょう
キュワワー,せいちょう
ダダリン,せいちょう
エレザード,そうでん
ダークライ,ダークホール
サンド,たがやす
サンドパン,たがやす
パラス,たがやす
パラセクト,たがやす
アローラダグトリオ,たがやす
ダグトリオ,たがやす
イワーク,たがやす
サイホーン,たがやす
サイドン,たがやす
ハガネール,たがやす
マッスグマ,たがやす
サボネア,たがやす
ノクタス,たがやす
ミミロップ,たがやす
ドサイドン,たがやす
ミルホッグ,たがやす
ドリュウズ,たがやす
イシズマイ,たがやす
イワパレス,たがやす
ホルード,たがやす
ドロバンコ,たがやす
バンバドロ,たがやす
カプ・ブルル,たがやす
アローラコラッタ,たくわえる
アローララッタ,たくわえる
アーボ,たくわえる
アーボック,たくわえる
プリン,たくわえる
ウツボット,たくわえる
パウワウ,たくわえる
ジュゴン,たくわえる
アローラベトベター,たくわえる
ベトベター,たくわえる
アローラベトベトン,たくわえる
ベトベトン,たくわえる
ドガース,たくわえる
マタドガス,たくわえる
ランターン,たくわえる
ウパー,たくわえる
ハリーセン,たくわえる
マグマッグ,たくわえる
マグカルゴ,たくわえる
ペリッパー,たくわえる
クチート,たくわえる
ゴクリン,たくわえる
マルノーム,たくわえる
ドンメル,たくわえる
バクーダ,たくわえる
ハブネーク,たくわえる
リリーラ,たくわえる
ユレイドル,たくわえる
タマザラシ,たくわえる
トドグラー,たくわえる
トドゼルガ,たくわえる
ナエトル,たくわえる
ハヤシガメ,たくわえる
ドダイトス,たくわえる
エンペルト,たくわえる
カラナクシ,たくわえる
トリトドン,たくわえる
フワンテ,たくわえる
フワライド,たくわえる
ゴンベ,たくわえる
ヒポポタス,たくわえる
カバルドン,たくわえる
マスキッパ,たくわえる
ヤブクロン,たくわえる
ダストダス,たくわえる
クイタラン,たくわえる
ヒドイデ,たくわえる
ドヒドイデ,たくわえる
シズクモ,たくわえる
オニシズクモ,たくわえる
スナバァ,たくわえる
シロデスナ,たくわえる
ネッコアラ,たくわえる
アクジキング,たくわえる
ゲッコウガ,たたみがえし
ラッキー,タマゴうみ
ハピナス,タマゴうみ
ピッピ,ちいさくなる
ピクシー,ちいさくなる
アローラベトベター,ちいさくなる
ベトベター,ちいさくなる
アローラベトベトン,ちいさくなる
ベトベトン,ちいさくなる
ラッキー,ちいさくなる
ヒトデマン,ちいさくなる
ハリーセン,ちいさくなる
ハピナス,ちいさくなる
フワンテ,ちいさくなる
フワライド,ちいさくなる
ヒトモシ,ちいさくなる
ランプラー,ちいさくなる
シャンデラ,ちいさくなる
ナゾノクサ,ちからをすいとる
クサイハナ,ちからをすいとる
ラフレシア,ちからをすいとる
マダツボミ,ちからをすいとる
ウツドン,ちからをすいとる
ウツボット,ちからをすいとる
キレイハナ,ちからをすいとる
ハネッコ,ちからをすいとる
ポポッコ,ちからをすいとる
ワタッコ,ちからをすいとる
ネマシュ,ちからをすいとる
マシェード,ちからをすいとる
バタフリー,ちょうおんぱ
ニドラン♀,ちょうおんぱ
ニドリーナ,ちょうおんぱ
ニドクイン,ちょうおんぱ
ニドラン♂,ちょうおんぱ
ニドリーノ,ちょうおんぱ
ニドキング,ちょうおんぱ
ズバット,ちょうおんぱ
ゴルバット,ちょうおんぱ
コンパン,ちょうおんぱ
モルフォン,ちょうおんぱ
メノクラゲ,ちょうおんぱ
ドククラゲ,ちょうおんぱ
コイル,ちょうおんぱ
レアコイル,ちょうおんぱ
ドードー,ちょうおんぱ
ドードリオ,ちょうおんぱ
シェルダー,ちょうおんぱ
パルシェン,ちょうおんぱ
ベロリンガ,ちょうおんぱ
トサキント,ちょうおんぱ
アズマオウ,ちょうおんぱ
オムナイト,ちょうおんぱ
オムスター,ちょうおんぱ
プテラ,ちょうおんぱ
ミニリュウ,ちょうおんぱ
ハクリュー,ちょうおんぱ
カイリュー,ちょうおんぱ
ホーホー,ちょうおんぱ
ヨルノズク,ちょうおんぱ
レディバ,ちょうおんぱ
レディアン,ちょうおんぱ
クロバット,ちょうおんぱ
チョンチー,ちょうおんぱ
ランターン,ちょうおんぱ
マリル,ちょうおんぱ
マリルリ,ちょうおんぱ
ヤンヤンマ,ちょうおんぱ
ハリーセン,ちょうおんぱ
テッポウオ,ちょうおんぱ
オクタン,ちょうおんぱ
マンタイン,ちょうおんぱ
スバメ,ちょうおんぱ
オオスバメ,ちょうおんぱ
キャモメ,ちょうおんぱ
ペリッパー,ちょうおんぱ
ゴニョニョ,ちょうおんぱ
ドゴーム,ちょうおんぱ
バクオング,ちょうおんぱ
ビブラーバ,ちょうおんぱ
フライゴン,ちょうおんぱ
パールル,ちょうおんぱ
ハンテール,ちょうおんぱ
サクラビス,ちょうおんぱ
ラブカス,ちょうおんぱ
ポッチャマ,ちょうおんぱ
ポッタイシ,ちょうおんぱ
エンペルト,ちょうおんぱ
ペラップ,ちょうおんぱ
タマンタ,ちょうおんぱ
ジバコイル,ちょうおんぱ
ベロベルト,ちょうおんぱ
メガヤンマ,ちょうおんぱ
フィオネ,ちょうおんぱ
マナフィ,ちょうおんぱ
コロモリ,ちょうおんぱ
ココロモリ,ちょうおんぱ
オタマロ,ちょうおんぱ
ガマガル,ちょうおんぱ
ガマゲロゲ,ちょうおんぱ
ビビヨン,ちょうおんぱ
オンバット,ちょうおんぱ
オンバーン,ちょうおんぱ
ツツケラ,ちょうおんぱ
ケララッパ,ちょうおんぱ
ドデカバシ,ちょうおんぱ
モルフォン,ちょうのまい
キレイハナ,ちょうのまい
アメモース,ちょうのまい
ガーメイル,ちょうのまい
ドレディア,ちょうのまい
ウルガモス,ちょうのまい
ビビヨン,ちょうのまい
フェローチェ,ちょうのまい
アローラコラッタ,ちょうはつ
コラッタ,ちょうはつ
アローララッタ,ちょうはつ
ラッタ,ちょうはつ
ニドクイン,ちょうはつ
ニドキング,ちょうはつ
