p_name,m_name,m_type,m_tech,m_power,m_acc,m_pp
フワライド,かなしばり,ノーマル,変化,0,100,20
フワライド,きあいだめ,ノーマル,変化,0,0,30
フワライド,きりばらい,ひこう,変化,0,0,15
フワライド,くろいきり,こおり,変化,0,0,30
フワライド,さしおさえ,あく,変化,0,100,15
フワライド,じこあんじ,ノーマル,変化,0,0,10
フワライド,たくわえる,ノーマル,変化,0,0,20
フワライド,にほんばれ,ほのお,変化,0,0,5
フワライド,リサイクル,ノーマル,変化,0,0,10
フワライド,でんげきは,でんき,特殊,60,0,20
フワライド,アクロバット,ひこう,物理,55,100,15
フワライド,しっぺがえし,あく,物理,50,100,10
フワライド,だいばくはつ,ノーマル,物理,250,100,5
フワライド,はたきおとす,あく,物理,65,100,20
フワライド,こごえるかぜ,こおり,特殊,55,95,15
フワライド,かげぶんしん,ノーマル,変化,0,0,15
フワライド,ちいさくなる,ノーマル,変化,0,0,10
フワライド,テレキネシス,エスパー,変化,0,0,15
フワライド,バトンタッチ,ノーマル,変化,0,0,40
フワライド,あやしいかぜ,ゴースト,特殊,60,100,5
フワライド,はかいこうせん,ノーマル,特殊,150,90,5
フワライド,ウェザーボール,ノーマル,特殊,50,100,10
フワライド,めざめるパワー,ノーマル,特殊,60,100,15
フワライド,ギガインパクト,ノーマル,物理,150,90,5
フワライド,ゴーストダイブ,ゴースト,物理,90,100,10
フワライド,ジャイロボール,はがね,物理,0,100,5
フワライド,クリアスモッグ,どく,特殊,50,0,15
フワライド,サイドチェンジ,エスパー,変化,0,0,15
フワライド,さいみんじゅつ,エスパー,変化,0,60,20
フワライド,スキルスワップ,エスパー,変化,0,0,10
フワライド,サイコキネシス,エスパー,特殊,90,100,10
フワライド,ないしょばなし,ノーマル,変化,0,0,20
フワライド,マジックコート,エスパー,変化,0,0,15
フワライド,シャドーボール,ゴースト,特殊,80,100,15
フワライド,チャージビーム,でんき,特殊,50,90,10
フーディン,いびき,ノーマル,特殊,50,100,15
フーディン,ずつき,ノーマル,物理,70,100,15
フーディン,いばる,ノーマル,変化,0,85,15
フーディン,ねごと,ノーマル,変化,0,0,10
フーディン,ねむる,エスパー,変化,0,0,10
フーディン,まもる,ノーマル,変化,0,0,10
フーディン,ねんりき,エスパー,特殊,50,100,25
フーディン,ゆめくい,エスパー,特殊,100,100,15
フーディン,イカサマ,あく,物理,95,100,15
フーディン,かみなり,でんき,特殊,110,70,10
フーディン,どろぼう,あく,物理,60,100,25
フーディン,あまごい,みず,変化,0,0,5
フーディン,でんじは,でんき,変化,0,90,20
フーディン,どくどく,どく,変化,0,90,10
フーディン,トリック,エスパー,変化,0,100,10
フーディン,なりきり,エスパー,変化,0,0,10
フーディン,バリアー,エスパー,変化,0,0,20
フーディン,みがわり,ノーマル,変化,0,0,10
フーディン,めいそう,エスパー,変化,0,0,20
フーディン,メロメロ,ノーマル,変化,0,100,15
フーディン,よこどり,あく,変化,0,0,10
フーディン,みらいよち,エスパー,特殊,120,100,10
フーディン,りんしょう,ノーマル,特殊,60,100,15
フーディン,おんがえし,ノーマル,物理,0,100,20
フーディン,からげんき,ノーマル,物理,70,100,20
フーディン,きあいだま,かくとう,特殊,120,70,5
フーディン,なげつける,あく,物理,0,100,10
フーディン,くさむすび,くさ,特殊,0,100,20
フーディン,やつあたり,ノーマル,物理,0,100,20
フーディン,アンコール,ノーマル,変化,0,100,5
フーディン,いちゃもん,あく,変化,0,100,15
フーディン,かなしばり,ノーマル,変化,0,100,20
フーディン,さしおさえ,あく,変化,0,100,15
フーディン,じこあんじ,ノーマル,変化,0,0,10
フーディン,ちょうはつ,あく,変化,0,100,20
フーディン,テレポート,エスパー,変化,0,0,20
フーディン,とぎすます,ノーマル,変化,0,0,30
フーディン,にほんばれ,ほのお,変化,0,0,5
フーディン,リサイクル,ノーマル,変化,0,0,10
フーディン,でんげきは,でんき,特殊,60,0,20
フーディン,きあいパンチ,かくとう,物理,150,100,20
フーディン,はたきおとす,あく,物理,65,100,20
フーディン,ガードシェア,エスパー,変化,0,0,10
フーディン,かげぶんしん,ノーマル,変化,0,0,15
フーディン,サイコシフト,エスパー,変化,0,100,10
フーディン,じこさいせい,ノーマル,変化,0,0,10
フーディン,じゅうりょく,エスパー,変化,0,0,5
フーディン,スプーンまげ,エスパー,変化,0,80,15
フーディン,テレキネシス,エスパー,変化,0,0,15
フーディン,ひかりのかべ,エスパー,変化,0,0,30
フーディン,ミラクルアイ,エスパー,変化,0,0,40
フーディン,リフレクター,エスパー,変化,0,0,20
フーディン,はかいこうせん,ノーマル,特殊,150,90,5
フーディン,めざめるパワー,ノーマル,特殊,60,100,15
フーディン,アイアンテール,はがね,物理,100,75,15
フーディン,エナジーボール,くさ,特殊,90,100,10
フーディン,かみなりパンチ,でんき,物理,75,100,15
フーディン,ギガインパクト,ノーマル,物理,150,90,5
フーディン,サイコカッター,エスパー,物理,70,100,20
フーディン,しねんのずつき,エスパー,物理,80,90,15
フーディン,ドレインパンチ,かくとう,物理,75,100,10
フーディン,ほのおのパンチ,ほのお,物理,75,100,15
フーディン,れいとうパンチ,こおり,物理,75,100,15
フーディン,ガードスワップ,エスパー,変化,0,0,10
フーディン,サイドチェンジ,エスパー,変化,0,0,15
フーディン,サイケこうせん,エスパー,特殊,65,100,20
フーディン,しんぴのまもり,ノーマル,変化,0,0,25
フーディン,スキルスワップ,エスパー,変化,0,0,10
フーディン,サイコキネシス,エスパー,特殊,90,100,10
フーディン,サイコショック,エスパー,特殊,80,100,10
フーディン,トリックルーム,エスパー,変化,0,0,5
フーディン,ないしょばなし,ノーマル,変化,0,0,20
フーディン,パワートリック,エスパー,変化,0,0,10
フーディン,シグナルビーム,むし,特殊,75,100,15
フーディン,マジックコート,エスパー,変化,0,0,15
フーディン,マジックルーム,エスパー,変化,0,0,10
フーディン,シャドーボール,ゴースト,特殊,80,100,15
フーディン,ワンダールーム,エスパー,変化,0,0,10
フーディン,チャージビーム,でんき,特殊,50,90,10
フーディン,マジカルシャイン,フェアリー,特殊,80,100,10
フーディン,サイコフィールド,エスパー,変化,0,0,10
ブニャット,10まんボルト,でんき,特殊,90,100,15
ブニャット,いびき,ノーマル,特殊,50,100,15
ブニャット,いかり,ノーマル,物理,20,100,20
ブニャット,いばる,ノーマル,変化,0,85,15
ブニャット,ほえる,ノーマル,変化,0,0,20
ブニャット,ゆめくい,エスパー,特殊,100,100,15
ブニャット,イカサマ,あく,物理,95,100,15
ブニャット,かみつく,あく,物理,60,100,25
ブニャット,きりさく,ノーマル,物理,70,100,20
ブニャット,じたばた,ノーマル,物理,0,100,15
ブニャット,じだんだ,じめん,物理,75,100,10
ブニャット,ダメおし,あく,物理,60,100,10
ブニャット,かみなり,でんき,特殊,110,70,10
ブニャット,どろぼう,あく,物理,60,100,25
ブニャット,ひっかく,ノーマル,物理,40,100,35
ブニャット,ふいうち,あく,物理,70,100,5
ブニャット,ほしがる,ノーマル,物理,60,100,25
ブニャット,あまえる,フェアリー,変化,0,100,20
ブニャット,あまごい,みず,変化,0,0,5
ブニャット,うそなき,あく,変化,0,100,20
ブニャット,すなかけ,じめん,変化,0,100,15
ブニャット,つめとぎ,あく,変化,0,0,15
ブニャット,どくどく,どく,変化,0,90,10
ブニャット,なきごえ,ノーマル,変化,0,100,40
ブニャット,ねこのて,ノーマル,変化,0,0,20
ブニャット,みがわり,ノーマル,変化,0,0,10
ブニャット,メロメロ,ノーマル,変化,0,100,15
ブニャット,ゆうわく,ノーマル,変化,0,100,20
ブニャット,よこどり,あく,変化,0,0,10
ブニャット,あなをほる,じめん,物理,80,100,10
ブニャット,いあいぎり,ノーマル,物理,50,95,30
ブニャット,かたきうち,ノーマル,物理,70,100,5
ブニャット,じごくづき,あく,物理,80,100,15
ブニャット,じゃれつく,フェアリー,物理,90,90,10
ブニャット,だましうち,あく,物理,60,0,20
ブニャット,とっておき,ノーマル,物理,140,100,5
ブニャット,ねこだまし,ノーマル,物理,40,100,10
ブニャット,のしかかり,ノーマル,物理,85,100,15
ブニャット,いちゃもん,あく,変化,0,100,15
ブニャット,じこあんじ,ノーマル,変化,0,0,10
ブニャット,ちょうはつ,あく,変化,0,100,20
ブニャット,にほんばれ,ほのお,変化,0,0,5
ブニャット,フラッシュ,ノーマル,変化,0,100,20
ブニャット,でんげきは,でんき,特殊,60,0,20
ブニャット,みずのはどう,みず,特殊,60,100,20
ブニャット,つばめがえし,ひこう,物理,60,0,20
ブニャット,とんぼがえり,むし,物理,70,100,20
ブニャット,はたきおとす,あく,物理,65,100,20
ブニャット,しっぽをふる,ノーマル,変化,0,100,30
ブニャット,ハイパーボイス,ノーマル,特殊,90,100,10
ブニャット,アイアンテール,はがね,物理,100,75,15
ブニャット,いかりのまえば,ノーマル,物理,0,90,10
ブニャット,シャドークロー,ゴースト,物理,70,100,15
ブニャット,でんこうせっか,ノーマル,物理,40,100,30
ブニャット,ひみつのちから,ノーマル,物理,70,100,20
ブニャット,めざましビンタ,かくとう,物理,70,100,10
ブニャット,さいみんじゅつ,エスパー,変化,0,60,20
ブラッキー,いびき,ノーマル,特殊,50,100,15
ブラッキー,あくび,ノーマル,変化,0,0,10
ブラッキー,いばる,ノーマル,変化,0,85,15
ブラッキー,うらみ,ゴースト,変化,0,100,10
ブラッキー,ねごと,ノーマル,変化,0,0,10
ブラッキー,ねむる,エスパー,変化,0,0,10
ブラッキー,のろい,ゴースト,変化,0,0,10
ブラッキー,まもる,ノーマル,変化,0,0,10
ブラッキー,みきり,かくとう,変化,0,0,5
ブラッキー,ゆめくい,エスパー,特殊,100,100,15
ブラッキー,イカサマ,あく,物理,95,100,15
ブラッキー,おいうち,あく,物理,40,100,20
ブラッキー,じたばた,ノーマル,物理,0,100,15
ブラッキー,ダメおし,あく,物理,60,100,10
ブラッキー,ほしがる,ノーマル,物理,60,100,25
ブラッキー,あまえる,フェアリー,変化,0,100,20
ブラッキー,あまごい,みず,変化,0,0,5
ブラッキー,うそなき,あく,変化,0,100,20
ブラッキー,くすぐる,ノーマル,変化,0,100,20
ブラッキー,こらえる,ノーマル,変化,0,0,10
ブラッキー,すなかけ,じめん,変化,0,100,15
ブラッキー,てだすけ,ノーマル,変化,0,0,20
ブラッキー,どくどく,どく,変化,0,90,10
ブラッキー,みがわり,ノーマル,変化,0,0,10
ブラッキー,メロメロ,ノーマル,変化,0,100,15
ブラッキー,ゆうわく,ノーマル,変化,0,100,20
ブラッキー,よこどり,あく,変化,0,0,10
ブラッキー,りんしょう,ノーマル,特殊,60,100,15
ブラッキー,おんがえし,ノーマル,物理,0,100,20
ブラッキー,からげんき,ノーマル,物理,70,100,20
ブラッキー,じごくづき,あく,物理,80,100,15
ブラッキー,たいあたり,ノーマル,物理,40,100,35
ブラッキー,だましうち,あく,物理,60,0,20
ブラッキー,とっておき,ノーマル,物理,140,100,5
ブラッキー,やつあたり,ノーマル,物理,0,100,20
ブラッキー,いちゃもん,あく,変化,0,100,15
ブラッキー,いやなおと,ノーマル,変化,0,85,40
ブラッキー,じこあんじ,ノーマル,変化,0,0,10
ブラッキー,ちょうはつ,あく,変化,0,100,20
ブラッキー,とぎすます,ノーマル,変化,0,0,30
ブラッキー,にほんばれ,ほのお,変化,0,0,5
ブラッキー,ねがいごと,ノーマル,変化,0,0,10
ブラッキー,バークアウト,あく,特殊,55,95,15
ブラッキー,エコーボイス,ノーマル,特殊,40,100,15
ブラッキー,しっぺがえし,あく,物理,50,100,10
ブラッキー,あくのはどう,あく,特殊,80,100,15
ブラッキー,いやしのすず,ノーマル,変化,0,0,5
ブラッキー,かげぶんしん,ノーマル,変化,0,0,15
ブラッキー,しっぽをふる,ノーマル,変化,0,100,30
ブラッキー,つきのひかり,フェアリー,変化,0,0,5
ブラッキー,ふるいたてる,ノーマル,変化,0,0,30
ブラッキー,ハイパーボイス,ノーマル,特殊,90,100,10
ブラッキー,はかいこうせん,ノーマル,特殊,150,90,5
ブラッキー,めざめるパワー,ノーマル,特殊,60,100,15
ブラッキー,アイアンテール,はがね,物理,100,75,15
ブラッキー,ギガインパクト,ノーマル,物理,150,90,5
ブラッキー,しぜんのめぐみ,ノーマル,物理,0,100,15
ブラッキー,でんこうせっか,ノーマル,物理,40,100,30
ブラッキー,あやしいひかり,ゴースト,変化,0,100,10
ブラッキー,くろいまなざし,ノーマル,変化,0,0,5
ブラッキー,アシストパワー,エスパー,特殊,20,100,10
ブラッキー,サイコキネシス,エスパー,特殊,90,100,10
ブラッキー,つぶらなひとみ,フェアリー,変化,0,100,30
ブラッキー,ないしょばなし,ノーマル,変化,0,0,20
ブラッキー,シャドーボール,ゴースト,特殊,80,100,15
ブラッキー,ワンダールーム,エスパー,変化,0,0,10
ブラッキー,シンクロノイズ,エスパー,特殊,120,100,10
ブリガロン,いびき,ノーマル,特殊,50,100,15
